loop_index,t_ms,adc0,pos_deg,adc1,resistance,pwm,material,tag,train_baseline_g,sensor_baseline_g,shifted_cond,is_press,pred_force_n,pid_pwm_out
1,0,13764,95.29,17003,597104.4,0,,,0.004369,0.0016451940752724755,0.004398554927289305,0,0.0000,-180
1,15,13762,95.28,17213,618296.4,-180,,,0.004369,0.0016451940752724755,0.004341153200860221,0,0.0000,-180
1,30,13764,95.29,16994,596217.3,-180,,,0.004369,0.0016451940752724755,0.004401046753403175,0,0.0000,-180
1,31,13787,95.45,17240,621091.7,-180,,,0.004369,0.0016451940752724755,0.0043338741294546715,0,0.0000,-180
1,45,13797,95.52,17003,597104.4,-180,,,0.004369,0.0016451940752724755,0.004398554927289305,0,0.0000,-180
1,45,13873,96.04,17223,619329.8,-180,,,0.004369,0.0016451940752724755,0.004338454530987632,0,0.0000,-180
1,61,13943,96.53,16961,592979.2,-180,,,0.004369,0.0016451940752724755,0.0044102057146587735,0,0.0000,-180
1,76,14066,97.38,17240,621091.7,-180,,,0.004369,0.0016451940752724755,0.0043338741294546715,0,0.0000,-180
1,76,14108,97.67,16981,594939.1,-180,,,0.004369,0.0016451940752724755,0.00440465023016846,0,0.0000,-180
1,92,14208,98.36,17224,619433.4,-180,,,0.004369,0.0016451940752724755,0.004338184481624232,0,0.0000,-180
1,107,14272,98.81,16964,593272.7,-180,,,0.004369,0.0016451940752724755,0.004409371429957134,0,0.0000,-180
1,107,14403,99.71,17214,618399.8,-180,,,0.004369,0.0016451940752724755,0.004340882771102512,0,0.0000,-180
1,122,14460,100.11,16960,592881.3,-180,,,0.004369,0.0016451940752724755,0.004410484182775672,0,0.0000,-180
1,139,14554,100.76,17307,628099.6,-180,,,0.004369,0.0016451940752724755,0.004315910104395679,0,0.0000,-180
1,139,14668,101.55,16862,583399.0,-180,,,0.004369,0.0016451940752724755,0.004437898678204831,1,0.0000,-180
1,155,14754,102.14,17455,643951.9,-180,,,0.004369,0.0016451940752724755,0.0042767169394276735,1,0.0000,-180
1,171,14872,102.96,16795,577027.6,-180,,,0.004369,0.0016451940752724755,0.004456825278163963,1,0.0000,-180
1,171,14960,103.57,17717,673339.8,-180,,,0.004369,0.0016451940752724755,0.00420894017420285,1,0.0000,-180
1,187,15039,104.12,16582,557349.9,-180,,,0.004369,0.0016451940752724755,0.004518010962183877,1,0.0000,-180
1,187,15145,104.85,17828,686332.1,-180,,,0.004369,0.0016451940752724755,0.004180826510742632,1,0.0000,-180
1,202,15210,105.3,16326,534800.5,-180,,,0.004369,0.0016451940752724755,0.004593662063848829,1,0.0000,-180
1,217,15332,106.14,17677,668739.0,0,,,0.004369,0.0016451940752724755,0.004219157621734351,1,0.0000,-180
1,217,15399,106.61,16045,511332.7,0,,,0.004369,0.0016451940752724755,0.004679479790381581,1,0.0000,-180
1,231,15479,107.16,17414,639508.1,0,,,0.004369,0.0016451940752724755,0.004287507773752264,1,0.0000,-180
1,247,15513,107.4,15590,475920.5,0,,,0.004369,0.0016451940752724755,0.0048249971907032676,1,0.0000,-180
1,248,15533,107.54,17106,607379.1,0,,,0.004369,0.0016451940752724755,0.004370224114542718,1,0.0000,-180
1,263,15535,107.55,15482,467948.4,0,,,0.004369,0.0016451940752724755,0.00486079367351139,1,0.0000,-180
1,278,15537,107.56,17114,608186.6,0,,,0.004369,0.0016451940752724755,0.004368038136281951,1,0.0000,-180
1,278,15538,107.57,15493,468753.1,0,,,0.004369,0.0016451940752724755,0.004857125145158666,1,0.0000,-180
1,293,15536,107.56,17125,609299.3,0,,,0.004369,0.0016451940752724755,0.004365035445849197,1,0.0000,-180
1,309,15537,107.56,15484,468094.6,0,,,0.004369,0.0016451940752724755,0.004860126228067233,1,0.0000,-180
1,309,15537,107.56,17102,606975.7,0,,,0.004369,0.0016451940752724755,0.0043713183347836235,1,0.0000,-180
