loop_index,t_ms,adc0,pos_deg,adc1,resistance,pwm,material,tag,train_baseline_g,sensor_baseline_g,shifted_cond,is_press,pred_force_n,pid_pwm_out
1,15,13707,94.89,16809,578351.6,-180,,,0.004369,0.001691976622547814,0.004406075390571797,0,0.0000,-180
1,15,13707,94.89,17078,604563.4,-180,,,0.004369,0.001691976622547814,0.004331109612817928,0,0.0000,-180
1,31,13717,94.96,16820,579394.6,-180,,,0.004369,0.001691976622547814,0.0044029628292076226,0,0.0000,-180
1,46,13752,95.21,17068,603562.1,-180,,,0.004369,0.001691976622547814,0.004333853715777223,0,0.0000,-180
1,46,13829,95.74,16810,578446.3,-180,,,0.004369,0.001691976622547814,0.0044057923198263195,0,0.0000,-180
1,62,13913,96.32,17072,603962.3,-180,,,0.004369,0.001691976622547814,0.004332755859999966,0,0.0000,-180
1,76,14012,97.01,16836,580916.0,-180,,,0.004369,0.001691976622547814,0.004398442650253383,0,0.0000,-180
1,76,14089,97.54,17071,603862.1,-180,,,0.004369,0.001691976622547814,0.0043330305988757405,0,0.0000,-180
1,92,14167,98.08,16840,581297.1,-180,,,0.004369,0.001691976622547814,0.004397314082979031,0,0.0000,-180
1,108,14258,98.71,17073,604062.4,-180,,,0.004369,0.001691976622547814,0.004332481486323954,0,0.0000,-180
1,108,14399,99.69,16802,577689.1,-180,,,0.004369,0.001691976622547814,0.004408058285794692,0,0.0000,-180
1,123,14454,100.07,17075,604262.8,-180,,,0.004369,0.001691976622547814,0.0043319324639375534,0,0.0000,-180
1,123,14572,100.88,16811,578541.1,-180,,,0.004369,0.001691976622547814,0.004405509042984875,0,0.0000,-180
1,138,14699,101.76,17058,602562.7,-180,,,0.004369,0.001691976622547814,0.004336601705716483,0,0.0000,-180
1,155,14792,102.41,16812,578635.8,-180,,,0.004369,0.001691976622547814,0.004405226157632391,0,0.0000,-180
1,155,14922,103.31,17056,602363.0,-180,,,0.004369,0.001691976622547814,0.004337151901846731,0,0.0000,-180
1,171,14997,103.83,16856,582824.9,-180,,,0.004369,0.001691976622547814,0.004392804563678476,0,0.0000,-180
1,187,15099,104.53,17054,602163.6,-180,,,0.004369,0.001691976622547814,0.004337701635552346,0,0.0000,-180
