loop_index,t_ms,adc0,pos_deg,adc1,resistance,pwm,material,tag,train_baseline_g,sensor_baseline_g,shifted_cond,is_press,pred_force_n,pid_pwm_out
1,0,14167,98.08,18139,724593.9,0,hard,,0.004369,0.0013700444019471285,0.004379038978026007,0,0.0000,-180
1,1,14168,98.09,18128,723191.5,0,hard,,0.004369,0.0013700444019471285,0.0043817152109869835,0,0.0000,-180
1,2,14168,98.09,18134,723956.1,0,hard,,0.004369,0.0013700444019471285,0.004380254821332709,0,0.0000,-180
1,3,14168,98.09,18136,724211.1,0,hard,,0.004369,0.0013700444019471285,0.004379768455822087,0,0.0000,-180
1,3,14168,98.09,18129,723318.8,0,hard,,0.004369,0.0013700444019471285,0.0043814718531501855,0,0.0000,-180
1,3,14168,98.09,18132,723701.1,0,hard,,0.004369,0.0013700444019471285,0.004380741529590372,0,0.0000,-180
1,5,14168,98.09,18123,722555.2,0,hard,,0.004369,0.0013700444019471285,0.004382932903338368,0,0.0000,-180
1,5,14167,98.08,18122,722428.1,0,hard,,0.004369,0.0013700444019471285,0.0043831763926423664,0,0.0000,-180
1,6,14168,98.09,18122,722428.1,0,hard,,0.004369,0.0013700444019471285,0.0043831763926423664,0,0.0000,-180
1,6,14168,98.09,18113,721285.3,0,hard,,0.004369,0.0013700444019471285,0.004385369543565952,0,0.0000,-180
1,6,14168,98.09,18112,721158.3,0,hard,,0.004369,0.0013700444019471285,0.004385613698796275,0,0.0000,-180
1,7,14168,98.09,18110,720904.8,0,hard,,0.004369,0.0013700444019471285,0.004386101305243133,0,0.0000,-180
1,7,14168,98.09,18116,721665.8,0,hard,,0.004369,0.0013700444019471285,0.00438463855353492,0,0.0000,-180
1,8,14168,98.09,18105,720271.3,0,hard,,0.004369,0.0013700444019471285,0.004387321341088355,0,0.0000,-180
1,9,14168,98.09,18100,719638.6,0,hard,,0.004369,0.0013700444019471285,0.004388541980176361,0,0.0000,-180
1,9,14168,98.09,18089,718249.4,0,hard,,0.004369,0.0013700444019471285,0.004391229644655243,0,0.0000,-180
1,10,14167,98.08,18095,719006.6,0,hard,,0.004369,0.0013700444019471285,0.00438976341345984,0,0.0000,-180
1,10,14168,98.09,18096,719133.1,0,hard,,0.004369,0.0013700444019471285,0.004389518761686192,0,0.0000,-180
1,11,14168,98.09,18086,717871.1,0,hard,,0.004369,0.0013700444019471285,0.004391963338031528,0,0.0000,-180
1,11,14168,98.09,18084,717619.1,0,hard,,0.004369,0.0013700444019471285,0.004392452508330905,0,0.0000,-180
1,12,14168,98.09,18078,716863.7,0,hard,,0.004369,0.0013700444019471285,0.004393920915176663,0,0.0000,-180
1,12,14168,98.09,18077,716737.9,0,hard,,0.004369,0.0013700444019471285,0.004394165755915027,0,0.0000,-180
1,13,14168,98.09,18067,715481.8,0,hard,,0.004369,0.0013700444019471285,0.004396615187160995,0,0.0000,-180
1,13,14168,98.09,18071,715983.8,0,hard,,0.004369,0.0013700444019471285,0.004395635241647209,0,0.0000,-180
1,14,14168,98.09,18063,714980.2,0,hard,,0.004369,0.0013700444019471285,0.004397595726270911,0,0.0000,-180
1,15,14168,98.09,18053,713728.3,0,hard,,0.004369,0.0013700444019471285,0.004400048981345795,0,0.0000,-180
1,16,14168,98.09,18059,714479.1,0,hard,,0.004369,0.0013700444019471285,0.004398576662686363,0,0.0000,-180
1,17,14168,98.09,18057,714228.7,0,hard,,0.004369,0.0013700444019471285,0.004399067353012995,0,0.0000,-180
1,17,14168,98.09,18046,712853.7,0,hard,,0.004369,0.0013700444019471285,0.004401767982413348,0,0.0000,-180
1,18,14168,98.09,18046,712853.7,0,hard,,0.004369,0.0013700444019471285,0.004401767982413348,0,0.0000,-180
1,18,14168,98.09,18037,711731.6,0,hard,,0.004369,0.0013700444019471285,0.004403979624799718,0,0.0000,-180
1,19,14168,98.09,18037,711731.6,0,hard,,0.004369,0.0013700444019471285,0.004403979624799718,0,0.0000,-180
