Is_Press,Conductance,Weight_g,Force_N,Exp_ID
1.0,0.0114337981770661,802.73,7.874781300000001,3
1.0,0.0130208331637912,1087.63,10.6696503,3
1.0,0.0179888465913141,1869.04,18.3352824,3
1.0,0.0198609727932279,2657.64,26.0714484,3
1.0,0.0209205016543828,2734.67,26.8271127,3
1.0,0.0216076054103801,2716.24,26.6463144,3
1.0,0.0215192592743865,2715.22,26.6363082,3
1.0,0.0218292944372561,2714.65,26.6307165,3
1.0,0.0217675223820739,2714.36,26.6278716,3
1.0,0.0217438568875003,2714.06,26.6249286,3
1.0,0.0216919734990895,2713.69,26.621298900000003,3
1.0,0.0223264116470995,2713.65,26.6209065,3
1.0,0.0223813781920013,2712.74,26.6119794,3
1.0,0.0219538963347113,2712.73,26.611881300000004,3
1.0,0.0218531463755868,2712.74,26.6119794,3
1.0,0.0209863584263093,2730.89,26.7900309,3
1.0,0.0216919734990895,2950.33,28.9427373,3
1.0,0.0219058045584708,3098.12,30.3925572,3
1.0,0.0216778664279673,3097.24,30.3839244,3
1.0,0.0222965435385386,3096.7,30.378627,3
1.0,0.0223813781920013,3096.46,30.3762726,3
1.0,0.0212404413500331,3263.61,32.01601410000001,3
1.0,0.0213310575654637,3537.19,34.6998339,3
1.0,0.0226295536856855,3538.88,34.71641280000001,3
1.0,0.0231803425317491,3538.34,34.711115400000004,3
1.0,0.0236910679059211,3537.58,34.7036598,3
1.0,0.0235017620798645,3536.98,34.69777380000001,3
1.0,0.0228675960926687,3536.46,34.6926726,3
1.0,0.0230361662511825,3536.18,34.6899258,3
1.0,0.0234576583753774,3535.86,34.686786600000005,3
1.0,0.0232612229992737,3535.74,34.6856094,3
1.0,0.0235238761815131,3552.15,34.8465915,3
1.0,0.023250406341539,3587.32,35.1916092,3
1.0,0.0234246890741464,3534.17,34.6702077,3
1.0,0.0222717144260197,3713.6,36.430416,3
1.0,0.0225225220152585,3761.85,36.9037485,3
1.0,0.0224215241609523,3760.11,36.8866791,3
1.0,0.0223813781920013,3760.64,36.8918784,3
1.0,0.0228990148179753,3760.55,36.8909955,3
1.0,0.0232937334429598,3760.09,36.8864829,3
1.0,0.0233535725512944,3925.66,38.5107246,3
1.0,0.024078978471491,4216.69,41.3657289,3
1.0,0.0251762330016054,4210.8,41.307948,3
1.0,0.0250689389554038,4205.83,41.2591923,3
1.0,0.025614753442245,4204.49,41.2460469,3
1.0,0.0258799165144949,4203.73,41.2385913,3
1.0,0.026968715561793,4203.05,41.2319205,3
1.0,0.0268528456806432,4202.51,41.226623100000005,3
1.0,0.0269541771710464,4202.31,41.224661100000006,3
1.0,0.0271812985272819,4201.57,41.2174017,3
1.0,0.0267308199216567,4201.2,41.213772000000006,3
1.0,0.0263574057364943,4200.56,41.20749360000001,3
1.0,0.0273224036250709,4200.23,41.2042563,3
1.0,0.0272182899505092,4199.41,41.1962121,3
1.0,0.0264270606123926,4198.44,41.1866964,3
1.0,0.0278241505892,4204.96,41.2506576,3
1.0,0.0278784491809743,4215.15,41.3506215,3
1.0,0.0273747597214683,4214.81,41.34728610000001,3
1.0,0.0276319417620353,4214.37,41.3429697,3
1.0,0.0266028191911992,4225.89,41.45598090000001,3
1.0,0.0270709250928282,4219.63,41.394570300000005,3
1.0,0.0301932358033443,4219.74,41.3956494,3
1.0,0.029868577363543,4218.91,41.3875071,3
1.0,0.0314267746251799,4228.84,41.4849204,3
1.0,0.0303306026590657,4262.42,41.8143402,3
1.0,0.0305157146623217,4235.15,41.5468215,3
1.0,0.0303030293847566,4229.62,41.4925722,3
1.0,0.0305436765258498,4227.99,41.476581900000006,3
1.0,0.0309119001263709,4224.64,41.4437184,3
1.0,0.0306654391086955,4121.12,40.4281872,3
1.0,0.0316055615801023,4124.0,40.45644,3
1.0,0.0291120806663149,4078.45,40.009594500000006,3
1.0,0.0284414098850566,3812.35,37.3991535,3
1.0,0.0284495013243385,3809.04,37.3666824,3
1.0,0.0281135780682154,3797.54,37.2538674,3
1.0,0.0276090550080327,3715.34,36.447485400000005,3
1.0,0.0270124249861581,3717.82,36.4718142,3
1.0,0.0273224036250709,3717.77,36.4713237,3
1.0,0.0269541771710464,3717.09,36.4646529,3
1.0,0.0265463226295109,3718.1,36.474561,3
1.0,0.0271665300959921,3588.22,35.2004382,3
1.0,0.0270197236687456,3573.49,35.0559369,3
1.0,0.0270929280115706,3574.5,35.065845,3
1.0,0.0269541771710464,3574.57,35.0665317,3
1.0,0.0271591518968182,3574.5,35.065845,3
1.0,0.0268312308336133,3574.73,35.0681013,3
1.0,0.0269178996791951,3574.7,35.067807,3
1.0,0.0271002702682853,3574.63,35.0671203,3
1.0,0.0263365808181042,3575.29,35.0735949,3
1.0,0.0269759906399786,3565.27,34.9752987,3
1.0,0.0273224036250709,3553.39,34.8587559,3
1.0,0.0271444075150812,3552.73,34.8522813,3
1.0,0.0267665945726286,3552.87,34.8536547,3
1.0,0.0268672749363977,3553.05,34.8554205,3
1.0,0.0271444075150812,3553.19,34.8567939,3
1.0,0.0273672679976117,3598.6,35.302266,3
1.0,0.0262950295478561,3646.96,35.7766776,3
1.0,0.0272034813056724,3530.2,34.631262,3
1.0,0.0250125056275011,3407.48,33.4273788,3
1.0,0.0251762330016054,2745.85,26.9367885,3
1.0,0.0244798035623059,2744.54,26.9239374,3
1.0,0.0241779491252913,2744.96,26.9280576,3
1.0,0.0239980795776798,2745.11,26.9295291,3
1.0,0.0242189386239055,2745.27,26.931098700000003,3
1.0,0.0239578336378094,2745.39,26.9322759,3
1.0,0.024078978471491,2745.5,26.933355,3
1.0,0.0221434893236605,2791.3,27.382653,3
1.0,0.012390038255606,1428.16,14.010249600000002,3
1.0,0.0114757859596535,772.04,7.5737124,3
1.0,0.0111520016599531,773.94,7.592351400000001,3
1.0,0.0103455409647678,775.35,7.6061835,3
1.0,0.0101667343415338,775.62,7.6088322,3
1.0,0.0097532428581562,776.46,7.617072600000001,3
1.0,0.0092361687518595,776.81,7.6205061,3
1.0,0.0095265312991661,777.11,7.6234491,3
1.0,0.0102301789234764,796.36,7.812291600000001,3
1.0,0.0115313651806807,958.71,9.4049451,3
1.0,0.0121036067283514,1244.58,12.2093298,3
1.0,0.0122654236199506,1244.22,12.205798200000002,3
1.0,0.0124532999694483,1244.25,12.206092500000002,3
1.0,0.0125281882669983,1246.16,12.2248296,3
1.0,0.0133120339015969,1245.11,12.2145291,3
1.0,0.0157084508999615,1527.25,14.9823225,3
1.0,0.0163692909417369,1685.45,16.534264500000003,3
1.0,0.0160849281633436,1673.91,16.421057100000002,3
1.0,0.0164338534686301,1675.96,16.441167600000004,3
1.0,0.0165098230723159,1675.84,16.4399904,3
1.0,0.0173792141574693,1748.2,17.149842,3
1.0,0.0176304651334544,1837.82,18.0290142,3
1.0,0.017340037847407,1868.55,18.3304755,3
1.0,0.0176803391499232,1691.94,16.5979314,3
1.0,0.0174307126123285,1669.7,16.379757,3
1.0,0.0175284834789047,1669.85,16.3812285,3
1.0,0.0175870556175333,1669.49,16.3776969,3
1.0,0.0176087336219627,1669.18,16.374655800000003,3
1.0,0.01770538212278,1669.14,16.3742634,3
1.0,0.0175346305885563,1669.43,16.3771083,3
1.0,0.0177714587209621,1669.35,16.376323499999998,3
1.0,0.0176678442108154,1669.34,16.3762254,3
1.0,0.0179275722852712,1669.61,16.378874099999997,3
1.0,0.0178094386854953,1698.88,16.6660128,3
1.0,0.0180929976824136,1777.74,17.4396294,3
1.0,0.0178412128841888,1845.68,18.1061208,3
1.0,0.0178794919027446,1844.99,18.0993519,3
1.0,0.0177367857797661,1844.64,18.0959184,3
1.0,0.0179726812010661,1844.36,18.0931716,3
1.0,0.0182515054161068,1844.36,18.0931716,3
1.0,0.0184128149804305,1844.26,18.0921906,3
1.0,0.0185288119598144,1844.12,18.0908172,3
1.0,0.0184297821889092,1844.09,18.0905229,3
1.0,0.0186046508166576,1844.18,18.091405800000004,3
1.0,0.0183891133065628,1843.96,18.0892476,3
1.0,0.0185735509180246,1844.2,18.091602,3
1.0,0.0184740436269343,1844.26,18.0921906,3
1.0,0.0186393286367319,1844.37,18.0932697,3
1.0,0.0183755968692466,1844.17,18.0913077,3
1.0,0.0184808719556297,1844.11,18.0907191,3
1.0,0.0185322457647841,1844.42,18.0937602,3
1.0,0.0184740436269343,1844.17,18.0913077,3
1.0,0.0186776238573473,1843.73,18.0869913,3
1.0,0.0183385289136525,1874.45,18.3883545,3
1.0,0.0185908157912099,1891.58,18.5563998,3
1.0,0.0184638105896637,1890.48,18.5456088,3
1.0,0.0184740436269343,1890.47,18.5455107,3
1.0,0.0185391171943063,1890.4,18.544824,3
1.0,0.0186393286367319,1861.59,18.2621979,3
1.0,0.0183722208640047,1854.34,18.1910754,3
1.0,0.0187020755806606,1668.76,16.3705356,3
1.0,0.0186393286367319,1667.9,16.362099000000004,3
1.0,0.0190949012966411,1835.4,18.005274000000004,3
1.0,0.0197628454592323,2106.01,20.659958100000004,3
1.0,0.0194401240388778,2104.99,20.6499519,3
1.0,0.0192789662757091,2104.76,20.6476956,3
1.0,0.0191717787735471,2104.5,20.645145,3
1.0,0.0195121947412254,2104.32,20.6433792,3
1.0,0.0195427004193335,2104.23,20.6424963,3
1.0,0.0197277565648499,2111.37,20.7125397,3
1.0,0.0202101855252589,2150.01,21.09159810000001,3
1.0,0.0205634377840132,2147.45,21.0664845,3
1.0,0.0207770616917294,2147.45,21.0664845,3
1.0,0.0209292586661938,2147.27,21.0647187,3
1.0,0.0211954213396477,2147.03,21.0623643,3
1.0,0.0207511927629966,2147.0,21.06207,3
1.0,0.0208986411515435,2146.91,21.0611871,3
1.0,0.0206868013924948,2146.63,21.0584403,3
1.0,0.020820320199452,2147.31,21.065111100000003,3
1.0,0.0208507084893513,2112.45,20.7231345,3
1.0,0.021146119239879,2104.95,20.6495595,3
1.0,0.0205888404243598,2212.16,21.7012896,3
1.0,0.0208637592141923,2278.65,22.353556500000003,3
1.0,0.0212359307446181,2278.33,22.3504173,3
1.0,0.0216076054103801,2279.11,22.3580691,3
1.0,0.0223914012003716,2310.42,22.665220200000004,3
1.0,0.0225225220152585,2324.02,22.7986362,3
1.0,0.0227117869018444,2323.77,22.796183700000004,3
1.0,0.0220409957672251,2373.1,23.280111,3
1.0,0.0227583062640349,2420.28,23.7429468,3
1.0,0.0228675960926687,2411.22,23.6540682,3
1.0,0.0229357792904637,2408.99,23.6321919,3
1.0,0.0232612229992737,2409.03,23.6325843,3
1.0,0.0235626761648756,2409.08,23.6330748,3
1.0,0.0239865669468321,2409.33,23.6355273,3
1.0,0.0245098033208381,2408.8,23.630328,3
1.0,0.0248323808087315,2408.73,23.6296413,3
1.0,0.0249128045612156,2408.74,23.6297394,3
1.0,0.0251572320715161,2408.45,23.6268945,3
1.0,0.025081514294419,2408.51,23.627483100000003,3
1.0,0.0251193161236042,2408.53,23.627679300000004,3
1.0,0.0248632514951951,2414.65,23.6877165,3
1.0,0.0228780594171114,2504.29,24.5670849,3
1.0,0.0235626761648756,2504.73,24.5714013,3
1.0,0.0230043703012567,2504.52,24.5693412,3
1.0,0.0232774668697051,2504.19,24.5661039,3
1.0,0.0231803425317491,2504.19,24.5661039,3
1.0,0.0234521570484953,2504.28,24.5669868,3
1.0,0.0239348965070632,2504.48,24.5689488,3
1.0,0.0235460319391092,2504.08,24.565024800000003,3
1.0,0.0235238761815131,2504.53,24.56943930000001,3
1.0,0.0237529685569366,2503.95,24.5637495,3
1.0,0.0238265422009401,2504.18,24.5660058,3
1.0,0.0236350738918677,2563.59,25.1488179,3
1.0,0.0196966708745977,2402.75,23.5709775,3
1.0,0.019455252539781,1774.97,17.4124557,3
1.0,0.0192233752552215,1760.51,17.270603100000002,3
1.0,0.0189107409434428,1770.6,17.369586,3
1.0,0.0175100679826638,1830.08,17.9530848,3
1.0,0.0182915672527607,1647.34,16.160405400000002,3
1.0,0.0184297821889092,1661.98,16.3040238,3
1.0,0.0185391171943063,1662.18,16.305985800000002,3
1.0,0.0184569948605205,1662.2,16.306182000000003,3
1.0,0.0183587292388704,1662.41,16.3082421,3
1.0,0.0179662231770351,1662.29,16.3070649,3
1.0,0.0182448454981783,1662.11,16.3052991,3
1.0,0.0178507672643561,1662.46,16.308732600000003,3
1.0,0.0179275722852712,1662.8,16.312068,3
1.0,0.0177116539548059,1662.86,16.3126566,3
1.0,0.0174459173509086,1663.1,16.315011,3
1.0,0.0178858877144359,1662.26,16.3067706,3
1.0,0.0178635223675683,1662.14,16.305593400000003,3
1.0,0.0182182543592957,1662.22,16.3063782,3
1.0,0.0181061014284609,1662.55,16.3096155,3
1.0,0.0179953208926521,1662.8,16.312068,3
0.0,0.0044955942973584,11.14,0.1092834,4
0.0,0.0044310527985153,11.16,0.1094796,4
0.0,0.0044644850017211,11.27,0.1105587,4
0.0,0.0044630902237655,11.16,0.1094796,4
0.0,0.0044428647394576,11.19,0.1097739,4
0.0,0.0045132463577503,11.22,0.1100682,4
0.0,0.0044553352441286,11.22,0.1100682,4
0.0,0.0044962006901838,11.23,0.1101663,4
0.0,0.004487726049061,11.15,0.1093815,4
0.0,0.0044849082635111,11.16,0.1094796,4
0.0,0.0045425638023868,11.24,0.1102644,4
0.0,0.0044652824091748,11.22,0.1100682,4
0.0,0.004521817750297,11.16,0.1094796,4
0.0,0.0044680755798754,11.1,0.108891,4
0.0,0.0044420753178656,11.19,0.1097739,4
0.0,0.0044722718941311,11.26,0.1104605999999999,4
0.0,0.0044448395215359,11.23,0.1101663,4
0.0,0.0044700728422061,11.18,0.1096757999999999,4
0.0,0.00439908497097,11.2,0.109872,4
0.0,0.004446420611621,11.2,0.109872,4
0.0,0.0044247787414832,11.14,0.1092834,4
0.0,0.0044004400246405,11.11,0.1089891,4
0.0,0.0044885317811008,11.12,0.1090872,4
0.0,0.0044171562153047,11.1,0.108891,4
0.0,0.0044115051861147,11.09,0.1087929,4
0.0,0.0042179854723385,11.36,0.1114415999999999,4
1.0,0.0047867502523251,117.56,1.1532636,4
1.0,0.0053553258428997,298.54,2.9286774,4
1.0,0.0056201876826831,431.8,4.235958,4
1.0,0.0061576354300638,501.71,4.9217751000000005,4
1.0,0.0063625373394252,618.04,6.0629724,4
1.0,0.0068511920604878,759.85,7.4541285,4
1.0,0.0076010944998396,881.98,8.6522238,4
1.0,0.0080147470704917,1071.82,10.5145542,4
1.0,0.0089581652874839,1271.39,12.4723359,4
1.0,0.0097021440797308,1482.43,14.542638300000002,4
1.0,0.0109146473377576,1720.07,16.8738867,4
1.0,0.0102040815285297,1895.24,18.5923044,4
1.0,0.0110497236348096,2189.25,21.4765425,4
1.0,0.0114207399335228,2460.41,24.1366221,4
1.0,0.0125801986088791,2629.37,25.7941197,4
1.0,0.0132925692769829,2784.69,27.3178089,4
1.0,0.0138792503278383,2990.49,29.3367069,4
1.0,0.0137950060174506,3305.23,32.4243063,4
1.0,0.0148104263209356,3521.28,34.543756800000004,4
1.0,0.0156961228112364,3711.99,36.4146219,4
1.0,0.0189717317592158,3942.38,38.6747478,4
1.0,0.0195694712413019,4149.95,40.7110095,4
1.0,0.0195045831967118,4222.42,41.42194020000001,4
1.0,0.0201897835616841,4368.22,42.8522382,4
1.0,0.0169290669218035,4490.06,44.04748860000001,4
1.0,0.0196502255914673,4671.14,45.82388340000001,4
1.0,0.0172117036624491,4872.47,47.7989307,4
1.0,0.0176959826987085,4967.79,48.7340199,4
1.0,0.0189717317592158,4967.79,48.7340199,4
1.0,0.0121550989163109,3853.95,37.8072495,4
1.0,0.0110168556679866,1534.57,15.0541317,4
1.0,0.0109926348137558,1557.13,15.2754453,4
1.0,0.0100140195271978,1402.11,13.7546991,4
1.0,0.0086979211211801,1114.15,10.929811500000003,4
1.0,0.0087427871241232,856.87,8.405894700000001,4
1.0,0.0089798849768329,805.41,7.9010721,4
1.0,0.0073405269959588,686.79,6.7374099,4
1.0,0.0075711689311692,496.16,4.867329600000001,4
1.0,0.0073784401433008,418.42,4.1047002,4
1.0,0.0060760723898646,276.55,2.7129555000000005,4
1.0,0.0053395984336843,161.8,1.587258,4
1.0,0.0039560091622912,81.47,0.7992207,4
1.0,0.0037562917746364,32.43,0.3181383,4
0.0,0.0033943179002942,17.33,0.1700073,4
0.0,0.0036325329520413,11.19,0.1097739,4
0.0,0.0035308240818769,11.07,0.1085967,4
0.0,0.0034317089793009,11.14,0.1092834,4
0.0,0.0037800037657153,11.33,0.1111473,4
1.0,0.0045779161116191,90.11,0.8839791,4
1.0,0.0058122638429975,396.57,3.8903517,4
1.0,0.0051337337382117,496.69,4.872528900000001,4
1.0,0.0047632656722717,255.2,2.503512,4
1.0,0.0048997990842285,173.82,1.7051742,4
1.0,0.0055700996737587,266.88,2.6180928000000003,4
1.0,0.0065278412002882,550.08,5.3962848,4
1.0,0.0068941743750832,742.91,7.2879471,4
1.0,0.0083125518843511,831.04,8.152502400000001,4
1.0,0.0086214328078159,951.67,9.3358827,4
1.0,0.0096842919844635,1070.38,10.500427800000002,4
1.0,0.0103928496113817,1272.46,12.482832600000002,4
1.0,0.0102901830593724,1421.71,13.9469751,4
1.0,0.0103562550708755,1489.55,14.6124855,4
1.0,0.0107770232699965,1550.42,15.209620200000002,4
1.0,0.0113584732921572,1733.72,17.007793200000002,4
1.0,0.0114652601299557,1956.21,19.1904201,4
1.0,0.0126806998138384,2194.92,21.5321652,4
1.0,0.0143802126203593,2377.03,23.318664300000005,4
1.0,0.014505366775379,2676.62,26.2576422,4
1.0,0.0155617800254936,2892.05,28.371010500000004,4
1.0,0.0150443806973915,3026.79,29.692809900000004,4
1.0,0.0160901043267883,3152.02,30.9213162,4
1.0,0.0157282161728811,3330.57,32.6728917,4
1.0,0.0157753586405527,3440.18,33.7481658,4
1.0,0.0164581959108262,3581.54,35.1349074,4
1.0,0.0186046508166576,3858.37,37.8506097,4
1.0,0.0203873594212566,4077.7,40.002237,4
1.0,0.0196116881817672,4310.96,42.2905176,4
1.0,0.0199044582025386,4431.68,43.474780800000005,4
1.0,0.0204248361841332,4557.68,44.71084080000001,4
1.0,0.0207770616917294,4762.72,46.7222832,4
1.0,0.0223813781920013,4556.27,44.697008700000005,4
1.0,0.0252652848593914,4443.26,43.58838060000001,4
1.0,0.0243783514290991,4161.39,40.8232359,4
1.0,0.0266240674487735,4472.46,43.8748326,4
1.0,0.025081514294419,4721.55,46.31840550000001,4
1.0,0.0163585798076463,2899.42,28.443310200000003,4
1.0,0.0134300293656993,2087.78,20.481121800000004,4
1.0,0.0123931092775671,1563.81,15.3409761,4
1.0,0.0136705397994457,1630.64,15.996578400000002,4
1.0,0.0141442713699537,2041.01,20.0223081,4
1.0,0.0142328492138791,1983.92,19.4622552,4
1.0,0.0133333331555555,1915.26,18.7887006,4
1.0,0.0115048318970912,1575.18,15.4525158,4
1.0,0.0109529023992015,1221.93,11.9871333,4
1.0,0.0107227105862887,1048.26,10.2834306,4
1.0,0.0099423343612812,992.78,9.7391718,4
1.0,0.0101317121567202,819.96,8.043807600000001,4
1.0,0.0080044824461339,545.09,5.347332900000001,4
1.0,0.0080102530598345,441.73,4.3333713000000005,4
1.0,0.0078480614672103,410.0,4.0221,4
1.0,0.0072301351512534,373.4,3.663054,4
1.0,0.0058292042796315,250.55,2.4578955,4
1.0,0.0048709205802682,149.06,1.4622786,4
1.0,0.0042696724978879,100.93,0.9901233000000002,4
1.0,0.0040675208294996,50.79,0.4982499,4
1.0,0.0040531776748817,34.26,0.3360906,4
1.0,0.004360718627417,35.45,0.3477645,4
1.0,0.0039891494974104,40.48,0.3971088,4
1.0,0.0040001599903989,54.96,0.5391576,4
1.0,0.0037996808123729,41.51,0.4072131,4
1.0,0.0036873156206219,25.92,0.2542752,4
1.0,0.0037321788320811,20.3,0.199143,4
1.0,0.0036608580917379,19.85,0.1947285,4
1.0,0.0037538946516239,21.0,0.20601,4
1.0,0.0037499531115237,20.66,0.2026746,4
1.0,0.0037458795184826,14.0,0.13734,4
1.0,0.003937783012649,32.43,0.3181383,4
1.0,0.0044128679033896,70.04,0.6870924,4
1.0,0.0047851468811123,126.13,1.2373353,4
1.0,0.0045756119671671,136.74,1.3414194000000002,4
1.0,0.0040600893054807,86.79,0.8514099,4
1.0,0.0039737730817652,66.35,0.6508934999999999,4
1.0,0.0041607722220155,58.39,0.5728059,4
1.0,0.0043544524086459,85.94,0.8430714,4
1.0,0.0045339136537272,109.11,1.0703691,4
1.0,0.0050367683840195,141.06,1.3837986,4
1.0,0.0052026429155473,205.58,2.0167398000000003,4
1.0,0.005314343384629,205.1,2.0120310000000003,4
1.0,0.0053827107041516,224.09,2.1983229000000004,4
1.0,0.0055617352304686,262.26,2.5727706,4
1.0,0.0056091541080931,264.0,2.58984,4
1.0,0.0061682703789275,466.52,4.5765612,4
1.0,0.0067069080703762,606.49,5.9496669,4
1.0,0.0068804182820942,727.12,7.1330472,4
1.0,0.007585526757297,713.4,6.998454,4
1.0,0.0080256821185739,789.97,7.749605700000001,4
1.0,0.0088762647889555,924.42,9.0685602,4
1.0,0.009898049986162,1281.37,12.5702397,4
1.0,0.0112625294372955,1550.16,15.2070696,4
1.0,0.0137835973289648,1911.47,18.7515207,4
1.0,0.013787398127845,2153.06,21.1215186,4
1.0,0.013049719260737,2251.87,22.0908447,4
1.0,0.0130463142459711,2478.91,24.3181071,4
1.0,0.0148986886934045,2940.8,28.849248000000003,4
1.0,0.0150897839883841,3045.62,29.8775322,4
1.0,0.0178731006635728,3195.42,31.3470702,4
1.0,0.0185048109084972,3967.01,38.91636810000001,4
1.0,0.019833399051301,4428.53,43.4438793,4
1.0,0.0198412694475938,4503.15,44.1759015,4
1.0,0.0162548761987178,4587.11,44.9995491,4
1.0,0.0193648330874354,4853.28,47.6106768,4
1.0,0.0189429812664712,4967.79,48.7340199,4
1.0,0.0187546883204297,4967.79,48.7340199,4
1.0,0.0170241740377226,4765.06,46.7452386,4
1.0,0.014675667527507,2936.25,28.8046125,4
1.0,0.0173611108097029,2893.86,28.388766600000004,4
1.0,0.0217060989427805,3653.55,35.8413255,4
1.0,0.0223964160717488,3927.55,38.5292655,4
1.0,0.0166889182795574,3500.45,34.3394145,4
1.0,0.0139295164517409,2237.86,21.9534066,4
1.0,0.0108683837531965,1444.3,14.168583,4
1.0,0.0084196345169686,888.66,8.717754600000001,4
1.0,0.0078376047665365,614.1,6.0243210000000005,4
1.0,0.0062406390024922,366.43,3.5946783000000004,4
1.0,0.0055719618567339,230.32,2.2594392,4
1.0,0.0051522489301239,110.9,1.087929,4
1.0,0.0055157197710109,143.03,1.4031243,4
1.0,0.0052659294088155,146.07,1.4329467,4
1.0,0.0047753211175429,77.33,0.7586073,4
1.0,0.0050075112418251,47.17,0.4627377000000001,4
1.0,0.0051387461195336,43.26,0.4243806,4
1.0,0.0048873466356124,34.92,0.3425652,4
1.0,0.00475714759166,21.79,0.2137599,4
1.0,0.0043969572862113,17.74,0.1740294,4
0.0,0.0043246983335869,12.0,0.11772,4
0.0,0.0043057050406643,11.62,0.1139921999999999,4
0.0,0.0042324459125896,11.61,0.1138941,4
0.0,0.0039541320523759,11.68,0.1145808,4
0.0,0.0040262511413365,11.73,0.1150713,4
0.0,0.003962122096905,11.72,0.1149732,4
0.0,0.0040921553214709,11.72,0.1149732,4
0.0,0.0042649379269632,11.64,0.1141884,4
0.0,0.0042696724978879,11.66,0.1143846,4
0.0,0.004487726049061,11.77,0.1154637,4
0.0,0.0043239503423533,11.85,0.1162485,4
0.0,0.0043395243692955,11.88,0.1165428,4
1.0,0.0044694734760459,12.16,0.1192896,4
1.0,0.0045097862157942,18.47,0.1811907,4
1.0,0.0045685047075311,37.25,0.3654225,4
1.0,0.0047314880306056,67.53,0.6624693000000001,4
1.0,0.0051472101855712,119.96,1.1768076,4
1.0,0.0056548291921803,202.02,1.9818162,4
1.0,0.0056315818796441,275.46,2.7022626,4
1.0,0.006235580181857,360.09,3.5324829,4
1.0,0.0079001421401474,576.77,5.6581137,4
1.0,0.0085019553774701,909.59,8.923077900000001,4
1.0,0.0088183420739123,959.02,9.4079862,4
1.0,0.0118539590818639,1343.47,13.1794407,4
1.0,0.0158152773079981,2008.6,19.704366,4
1.0,0.0140016800055771,2509.54,24.6185874,4
1.0,0.0153657035131268,2876.92,28.222585200000005,4
1.0,0.014505366775379,3149.39,30.8955159,4
1.0,0.0166638890740895,3892.63,38.186700300000005,4
1.0,0.0177116539548059,4153.34,40.7442654,4
1.0,0.0167728947203472,4189.08,41.0948748,4
1.0,0.0186046508166576,4500.74,44.1522594,4
1.0,0.0183992636909059,4554.84,44.682980400000005,4
1.0,0.0211014977610994,4639.07,45.5092767,4
1.0,0.0231160419991668,4967.07,48.7269567,4
1.0,0.0237247918452006,4967.79,48.7340199,4
1.0,0.0269978394439028,4967.79,48.7340199,4
1.0,0.0254194197910671,4967.79,48.7340199,4
1.0,0.0202922073804341,3891.03,38.17100430000001,4
1.0,0.0188465884122391,3103.21,30.442490100000004,4
1.0,0.0184467806964253,2802.46,27.4921326,4
1.0,0.0161316338743082,2533.9,24.857559,4
1.0,0.0132100394556137,1971.16,19.337079600000003,4
1.0,0.0105775332073457,1236.76,12.1326156,4
1.0,0.0088059174990673,909.49,8.922096900000001,4
1.0,0.0087588682774908,776.87,7.621094699999999,4
1.0,0.0099295004475275,987.04,9.6828624,4
1.0,0.0087382033490195,1055.1,10.350531,4
1.0,0.0074934431810157,791.38,7.7634378,4
1.0,0.0062893081365452,433.76,4.2551856,4
1.0,0.0066631129619995,351.99,3.4530219000000004,4
1.0,0.0067294750556562,352.03,3.4534143,4
1.0,0.0066631129619995,278.37,2.7308097,4
1.0,0.0051800051531727,186.43,1.8288783,4
1.0,0.0049227133753927,88.03,0.8635743,4
1.0,0.0044708722471906,69.55,0.6822855,4
1.0,0.0044491902275796,66.41,0.6514821,4
1.0,0.0044497841656664,38.52,0.3778812000000001,4
1.0,0.0043668122080051,28.53,0.2798793,4
1.0,0.0043586278849382,18.02,0.1767762,4
0.0,0.0044017959133647,12.24,0.1200744,4
0.0,0.0045720555752923,12.22,0.1198782,4
0.0,0.0045533193490878,12.17,0.1193877,4
0.0,0.0044204756236386,12.19,0.1195839,4
0.0,0.0042843065666239,12.09,0.1186029,4
0.0,0.0042749657819982,12.12,0.1188972,4
0.0,0.004430267568535,12.14,0.1190934,4
0.0,0.0042669397326039,12.25,0.1201725,4
0.0,0.004158695815692,12.27,0.1203687,4
0.0,0.0040467807695083,12.23,0.1199763,4
0.0,0.0039693565515446,12.22,0.1198782,4
0.0,0.0040563014478712,12.22,0.1198782,4
0.0,0.004157485535453,12.19,0.1195839,4
1.0,0.0057006042315551,127.98,1.2554838,4
1.0,0.0078554594826751,535.5,5.253255,4
1.0,0.00831393408452,829.68,8.1391608,4
1.0,0.0079001421401474,678.13,6.652455300000001,4
1.0,0.0087328616825354,664.52,6.5189412,4
1.0,0.0091441111087773,828.07,8.123366700000002,4
1.0,0.0092378752033452,829.76,8.139945599999999,4
1.0,0.0097456387316476,907.74,8.9049294,4
1.0,0.0106303815176955,1031.53,10.1193093,4
1.0,0.0115580211331712,1155.28,11.3332968,4
1.0,0.0129115556757707,1284.45,12.6004545,4
1.0,0.0138007174468573,1366.97,13.4099757,4
1.0,0.0144362636864982,1469.11,14.4119691,4
1.0,0.0155134965014971,1572.6,15.427206,4
1.0,0.0169491522550991,1704.39,16.7200659,4
1.0,0.0173580972512047,1796.98,17.628373800000002,4
1.0,0.0172324656689218,1919.52,18.8304912,4
1.0,0.0190186379037916,2298.37,22.5470097,4
1.0,0.0218292944372561,2439.33,23.9298273,4
1.0,0.0218531463755868,2381.1,23.358591,4
1.0,0.0224820138830482,2474.56,24.2754336,4
1.0,0.0231320836656931,2684.48,26.334748800000003,4
